Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
4055,QB,Arch,Manning,Arch Manning,MIA,125,2231,0,34,0,0,574,0,True,194,36,326,7,0,0,1,4,27,56,3,0,0,25,13,0,9,9,4,11,0,Arch,Manning,1667.0,1665.0,0.0,22.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,217.77003484320556,1041.6666666666667,0.0,0.0,0.0,,
4081,HB,Bijan,Robinson,Bijan Robinson,ATL,1066,0,0,430,430,42,660,366,True,0,209,0,0,44,0,9,4,60,0,17,0,0,0,0,1,15,15,0,13,6,Bijan,Robinson,2393.0,2391.0,4.0,25.0,13.0,Signed,XFactor,92.0,0.0,0.0,ATL,tier_1,2266.6666666666665,1508.7747035573123,0.4666666666666667,10.606060606060607,0.10804868472712996,ATL,2.0
4083,HB,Quinshon,Judkins,Quinshon Judkins,CIN,1176,0,1,473,318,31,631,278,True,0,233,0,0,36,0,14,4,51,0,27,0,0,0,0,4,14,14,0,1,11,Quinshon,Judkins,1017.0,1015.0,2.0,23.0,1.0,Signed,XFactor,96.0,0.0,0.0,CIN,tier_0,2367.6703645007924,1481.7546468401486,1.0714285714285714,23.771790808240887,0.08261617900172118,CIN,4.0
4159,QB,Geno,Smith,Geno Smith,PIT,8,260,0,0,0,0,64,0,True,17,3,27,1,0,0,0,4,10,60,0,0,0,3,3,0,3,3,0,28,0,Geno,Smith,2593.0,2591.0,14.0,36.0,28.0,Signed,Normal,66.0,0.0,0.0,PIT,tier_6,125.0,800.0,0.0,0.0,0.0,,
4167,WR,Terry,McLaurin,Terry McLaurin,PHI,5,0,0,0,642,25,697,249,True,0,2,0,0,55,0,0,4,5,0,1,0,0,0,0,3,12,12,0,12,0,Terry,McLaurin,1897.0,1895.0,8.0,31.0,12.0,Signed,Star,81.0,0.0,0.0,PHI,tier_3,928.2639885222382,1648.2105263157894,0.25,4.30416068866571,0.22437745740498033,PHI,2.0
4174,QB,Jaxson,Dart,Jaxson Dart,DAL,7,22,0,0,0,0,42,0,True,2,2,6,0,0,0,0,4,5,19,0,0,0,0,0,0,8,0,0,10,0,Jaxson,Dart,749.0,747.0,2.0,24.0,10.0,Signed,Normal,64.0,0.0,0.0,DAL,tier_6,166.66666666666666,1050.0,0.0,0.0,0.0,,
4178,QB,Drew,Lock,Drew Lock,NYG,19,3,0,5,0,0,95,0,True,1,3,2,0,0,0,0,4,9,3,1,0,0,0,1,0,16,0,0,15,1,Drew,Lock,1738.0,1736.0,8.0,30.0,15.0,Signed,Normal,66.0,0.0,0.0,NYG,tier_6,200.0,1900.0,0.0625,10.526315789473683,0.0,,
4206,HB,Alvin,Kamara,Alvin Kamara,BAL,378,0,1,144,168,24,384,109,True,0,79,0,0,18,0,4,4,45,0,5,0,0,0,0,0,16,4,1,24,5,Alvin,Kamara,1581.0,1579.0,10.0,32.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,1421.875,1418.4742268041236,0.3125,13.020833333333334,0.04296675191815857,BAL,5.0
4221,WR,Tank,Dell,Tank Dell,HOU,2,0,2,0,1066,59,1008,405,True,0,1,0,0,77,0,0,4,2,0,1,0,0,0,0,5,16,16,0,31,0,Tank,Dell,692.0,690.0,4.0,27.0,31.0,Signed,Normal,81.0,0.0,0.0,HOU,tier_3,1059.5238095238096,1975.6923076923078,0.3125,4.9603174603174605,0.2502934961258511,HOU,2.0
4224,HB,Donovan,Edwards,Donovan Edwards,NYG,1290,0,4,466,462,32,792,319,True,0,290,0,0,41,0,13,4,54,0,22,0,0,0,0,2,16,16,0,15,7,Donovan,Edwards,3243.0,3241.0,3.0,24.0,15.0,Signed,Normal,81.0,0.0,0.0,NYG,tier_3,2212.121212121212,1370.1752265861028,0.5625,11.363636363636363,0.10981697171381032,NYG,4.0
4258,QB,Justin,Herbert,Justin Herbert,LAC,442,4337,0,224,0,0,1080,0,True,357,86,536,7,0,0,4,4,64,61,8,0,0,22,30,0,16,16,6,7,3,Justin,Herbert,1219.0,1217.0,7.0,29.0,7.0,Signed,XFactor,90.0,0.0,0.0,LAC,tier_1,409.2592592592593,1541.860465116279,0.1875,2.7777777777777777,0.0,,
4274,WR,Johntay,Cook II,Johntay Cook II,BAL,0,0,6,0,801,56,1009,293,True,0,0,0,0,55,0,0,4,0,0,1,0,0,0,0,4,16,16,0,24,0,Johntay,Cook II,715.0,713.0,1.0,22.0,24.0,Signed,Star,79.0,0.0,0.0,BAL,tier_4,793.8553022794846,2097.163636363636,0.25,3.9643211100099105,0.20485933503836318,BAL,-1.0
4317,TE,David,Njoku,David Njoku,NE,0,0,3,0,391,22,757,201,True,0,0,0,0,42,0,0,4,0,0,3,0,0,0,0,3,10,10,0,21,0,David,Njoku,2078.0,2076.0,10.0,31.0,21.0,Signed,Star,72.0,0.0,0.0,NE,tier_5,516.5125495376486,1340.5714285714287,0.3,3.963011889035667,0.1501680268843015,NE,1.0
4326,HB,Breece,Hall,Breece Hall,NYJ,1151,0,3,509,459,29,534,362,True,0,208,0,0,47,0,14,4,68,0,22,0,0,0,0,1,13,13,0,17,8,Breece,Hall,1100.0,1098.0,5.0,26.0,17.0,Signed,XFactor,98.0,0.0,0.0,NYJ,tier_0,3014.9812734082398,1613.3176470588235,0.6923076923076923,16.853932584269664,0.1563584491898912,NYJ,2.0
4330,QB,Joey,Aguilar,Joey Aguilar,HOU,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,31,0,Joey,Aguilar,2572.0,2570.0,2.0,25.0,31.0,Signed,Normal,61.0,0.0,0.0,HOU,tier_6,0.0,,0.0,0.0,0.0,,
4344,TE,Khamari,Anderson,Khamari Anderson,CIN,0,0,5,0,470,29,1184,194,True,0,0,0,0,48,0,0,4,0,0,1,0,0,0,0,2,16,16,2,1,0,Khamari,Anderson,1942.0,1940.0,0.0,22.0,1.0,Signed,Normal,71.0,0.0,0.0,CIN,tier_5,396.9594594594595,1410.0,0.125,1.6891891891891893,0.10684246419640828,CIN,-3.0
4350,WR,Hykeem,Williams,Hykeem Williams,DET,7,0,1,0,642,75,684,205,True,0,3,0,0,45,0,0,4,7,0,0,0,0,0,0,4,14,14,0,18,0,Hykeem,Williams,2216.0,2214.0,1.0,22.0,18.0,Signed,Normal,75.0,0.0,0.0,DET,tier_4,948.8304093567251,1969.75,0.2857142857142857,5.847953216374268,0.1741961741961742,DET,1.0
4368,QB,Bryce,Young,Bryce Young,LV,123,3951,0,10,0,0,1060,0,True,355,44,560,12,0,0,0,4,11,60,1,0,0,39,24,0,16,16,12,22,0,Bryce,Young,3173.0,3171.0,4.0,26.0,22.0,Signed,Normal,72.0,0.0,0.0,LV,tier_5,116.0377358490566,838.6363636363636,0.0,0.0,0.0,,
4380,WR,Puka,Nacua,Puka Nacua,LAR,14,0,1,0,885,48,883,373,True,0,3,0,0,73,0,0,4,5,0,0,0,0,0,0,6,14,14,0,23,0,Puka,Nacua,2044.0,2042.0,4.0,26.0,23.0,Signed,Superstar,88.0,0.0,0.0,LAR,tier_2,1018.1200453001134,1732.1052631578948,0.42857142857142855,6.795016987542469,0.2784003774920373,LAR,2.0
4396,QB,Mike,White,Mike White,SEA,15,973,0,3,0,0,219,0,True,75,7,124,1,0,0,0,4,5,51,1,0,0,13,5,0,4,3,1,27,1,Mike,White,3010.0,3008.0,10.0,32.0,27.0,Signed,Normal,64.0,0.0,0.0,SEA,tier_6,68.4931506849315,642.8571428571429,0.25,4.5662100456621,0.0,,
