Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,WRPercentageofTeamPassYards,TeamName_y,SkillPointOff
4041,QB,Malachi,Nelson,Malachi Nelson,PIT,158,2185,0,50,0,0,567,0,True,179,26,288,2,0,0,1,5,30,77,2,0,0,22,13,0,9,9,0,28,1,Malachi,Nelson,285.0,283.0,2.0,24.0,28.0,Signed,Normal,77.0,0.0,0.0,PIT,tier_4,278.6596119929453,1823.076923076923,0.1111111111111111,1.763668430335097,0.0,,
4062,QB,Jarrett,Stidham,Jarrett Stidham,NO,11,575,0,0,0,0,140,0,True,59,6,86,2,0,0,0,5,3,26,0,0,0,7,3,0,3,2,2,26,0,Jarrett,Stidham,2677.0,2675.0,9.0,32.0,26.0,Signed,Normal,65.0,0.0,0.0,NO,tier_6,78.57142857142857,550.0,0.0,0.0,0.0,,
4063,QB,Eli,Holstein,Eli Holstein,CHI,0,0,0,0,0,0,14,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,Eli,Holstein,2536.0,2534.0,0.0,22.0,0.0,Signed,Normal,63.0,0.0,0.0,CHI,tier_6,0.0,,0.0,0.0,0.0,,
4077,QB,Joe,Burrow,Joe Burrow,CIN,342,3992,0,182,0,0,989,0,True,355,51,544,5,0,0,5,5,61,72,6,0,0,24,31,0,15,15,7,1,3,Joe,Burrow,395.0,393.0,8.0,31.0,1.0,Signed,XFactor,90.0,0.0,0.0,CIN,tier_1,345.80384226491407,2011.764705882353,0.2,3.033367037411527,0.0,,
4080,QB,Trevor,Lawrence,Trevor Lawrence,JAX,305,4448,0,105,0,0,1042,0,True,367,72,565,17,0,0,2,5,55,74,6,0,0,42,24,0,16,16,6,16,3,Trevor,Lawrence,1683.0,1681.0,7.0,28.0,16.0,Signed,Superstar,82.0,0.0,0.0,JAX,tier_3,292.7063339731286,1270.8333333333333,0.1875,2.8790786948176583,0.0,,
4084,QB,Jaxson,Dart,Jaxson Dart,TB,0,0,0,0,0,0,3,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,5,0,Jaxson,Dart,749.0,747.0,3.0,25.0,5.0,Signed,Normal,64.0,0.0,0.0,TB,tier_6,0.0,,0.0,0.0,0.0,,
4106,WR,Malik,Nabers,Malik Nabers,LV,9,0,1,0,968,35,970,411,True,0,5,0,0,87,0,0,5,7,0,0,0,0,0,0,4,16,16,0,22,0,Malik,Nabers,3239.0,3237.0,4.0,25.0,22.0,Signed,Star,87.0,0.0,0.0,LV,tier_2,1007.2164948453608,1544.4782608695652,0.25,4.123711340206186,0.2526755416340381,LV,0.0
4135,QB,Geno,Smith,Geno Smith,TEN,0,0,0,0,0,0,9,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,29,0,Geno,Smith,2593.0,2591.0,15.0,37.0,29.0,Signed,Normal,65.0,0.0,0.0,TEN,tier_6,0.0,,0.0,0.0,0.0,,
4137,TE,Oscar,Delp,Oscar Delp,CLE,0,0,4,0,488,23,1083,187,True,0,0,0,0,47,0,0,5,0,0,3,0,0,0,0,5,16,16,1,4,0,Oscar,Delp,43.0,41.0,2.0,24.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,450.60018467220686,1495.1489361702127,0.3125,4.616805170821792,0.11312007417709782,CLE,1.0
4141,WR,Jayden,Reed,Jayden Reed,GB,0,0,1,0,935,48,736,354,True,0,0,0,0,66,0,0,5,0,0,4,0,0,0,0,5,13,13,0,19,0,Jayden,Reed,2338.0,2336.0,5.0,28.0,19.0,Signed,Star,85.0,0.0,0.0,GB,tier_2,1270.3804347826087,2040.0,0.38461538461538464,6.793478260869565,0.26000208557822657,GB,2.0
4142,TE,Elyiss,Williams,Elyiss Williams,NO,0,0,0,0,544,23,809,290,True,0,0,0,0,54,0,0,5,0,0,3,0,0,0,0,2,13,13,0,26,0,Elyiss,Williams,453.0,451.0,0.0,21.0,26.0,Signed,Star,85.0,0.0,0.0,NO,tier_2,672.4351050679852,1450.6666666666667,0.15384615384615385,2.472187886279357,0.16470810861954774,NO,-5.0
4155,HB,Isiah,Pacheco,Isiah Pacheco,LAC,740,0,1,241,232,19,417,177,True,0,174,0,0,26,0,7,5,60,0,10,0,0,0,0,2,10,10,2,7,3,Isiah,Pacheco,2162.0,2160.0,6.0,28.0,7.0,Signed,Star,78.0,0.0,0.0,LAC,tier_4,2330.9352517985612,1277.04,0.5,11.990407673860911,0.08678980593874211,LAC,1.0
4166,TE,Sam,Roush,Sam Roush,CIN,0,0,0,0,238,24,698,100,True,0,0,0,0,25,0,0,5,0,0,1,0,0,0,0,3,16,7,0,1,0,Sam,Roush,876.0,874.0,3.0,24.0,1.0,Signed,Normal,69.0,0.0,0.0,CIN,tier_6,340.9742120343839,1370.8799999999999,0.1875,4.2979942693409745,0.05792163543441227,CIN,3.0
4176,QB,DJ,Lagway,DJ Lagway,CAR,139,1887,0,0,0,0,539,0,True,179,49,276,10,0,0,0,5,7,27,0,0,0,23,6,0,10,9,5,20,2,DJ,Lagway,2953.0,2951.0,1.0,22.0,20.0,Signed,Normal,73.0,0.0,0.0,CAR,tier_5,257.88497217068647,851.0204081632653,0.2,3.7105751391465676,0.0,,
4181,HB,Dylan,Edwards,Dylan Edwards,NYG,237,0,0,36,99,15,478,79,True,0,76,0,0,13,0,1,5,33,0,1,0,0,0,0,1,16,1,0,15,2,Dylan,Edwards,27.0,25.0,2.0,23.0,15.0,Signed,Normal,77.0,0.0,0.0,NYG,tier_4,702.9288702928869,959.0561797752808,0.1875,6.2761506276150625,0.020509633312616533,NYG,-6.0
4196,QB,Dylan,Raiola,Dylan Raiola,IND,145,3074,0,47,0,0,777,0,True,292,33,425,5,0,0,1,5,41,66,2,0,0,28,15,0,16,11,2,9,0,Dylan,Raiola,2432.0,2430.0,0.0,23.0,9.0,Signed,Normal,71.0,0.0,0.0,IND,tier_5,186.61518661518662,1318.181818181818,0.0,0.0,0.0,,
4220,WR,DeVonta,Smith,DeVonta Smith,PHI,17,0,2,0,1100,51,925,404,True,0,3,0,0,81,0,0,5,6,0,0,0,0,0,0,5,14,14,0,12,0,DeVonta,Smith,2589.0,2587.0,7.0,29.0,12.0,Signed,Superstar,90.0,0.0,0.0,PHI,tier_1,1207.5675675675677,1946.4285714285713,0.35714285714285715,5.405405405405405,0.33559606437342687,PHI,1.0
4228,WR,Kade,Warner,Kade Warner,DEN,0,0,5,0,310,21,403,124,True,0,1,0,0,28,0,0,5,0,0,0,0,0,0,0,2,10,10,0,3,0,Kade,Warner,2952.0,2950.0,5.0,29.0,3.0,Signed,Normal,76.0,0.0,0.0,DEN,tier_4,769.2307692307693,1539.310344827586,0.2,4.962779156327543,0.13097438605756537,DEN,-2.0
4240,QB,Austin,Mack,Austin Mack,BUF,1,173,0,0,0,0,88,0,True,16,2,26,1,0,0,0,5,2,20,0,0,0,2,1,0,9,1,0,2,0,Austin,Mack,3589.0,3587.0,0.0,23.0,2.0,Signed,Normal,67.0,0.0,0.0,BUF,tier_6,11.363636363636363,150.0,0.0,0.0,0.0,,
4244,QB,Grayson,McCall,Grayson McCall,PHI,5,0,0,0,0,0,19,0,True,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,12,0,Grayson,McCall,3500.0,3498.0,4.0,27.0,12.0,Signed,Normal,64.0,0.0,0.0,PHI,tier_6,263.1578947368421,1500.0,0.0,0.0,0.0,,
4251,HB,Alvin,Henderson,Alvin Henderson,JAX,587,0,0,281,245,18,448,206,True,0,96,0,0,30,0,7,5,76,0,11,0,0,0,0,1,15,10,0,16,7,Alvin,Henderson,1425.0,1423.0,0.0,21.0,16.0,Signed,Star,79.0,0.0,0.0,JAX,tier_4,1857.142857142857,1677.6190476190477,0.5333333333333333,17.857142857142858,0.05875299760191846,JAX,9.0
4254,HB,Justin,Williams-Thomas,Justin Williams-Thomas,DET,189,0,3,20,63,10,364,58,True,0,66,0,0,11,0,0,5,17,0,2,0,0,0,0,1,16,2,1,18,2,Justin,Williams-Thomas,2163.0,2161.0,1.0,23.0,18.0,Signed,Normal,69.0,0.0,0.0,DET,tier_6,692.3076923076923,854.1818181818181,0.1875,8.241758241758243,0.012810085400569337,DET,-4.0
4256,TE,Sam,LaPorta,Sam LaPorta,DET,0,0,0,0,768,49,942,375,True,0,0,0,0,73,0,0,5,0,0,1,0,0,0,0,4,13,13,0,18,0,Sam,LaPorta,1673.0,1671.0,5.0,27.0,18.0,Signed,XFactor,96.0,0.0,0.0,DET,tier_0,815.2866242038217,1514.958904109589,0.3076923076923077,4.246284501061571,0.19219820439828575,DET,0.0
4264,QB,Jaxon,Potter,Jaxon Potter,NO,27,334,0,13,0,0,111,0,True,31,7,49,0,0,0,0,5,17,30,1,0,0,4,2,0,3,2,2,26,0,Jaxon,Potter,1143.0,1141.0,0.0,22.0,26.0,Signed,Normal,62.0,0.0,0.0,NO,tier_6,243.24324324324326,1157.142857142857,0.0,0.0,0.0,,
4270,QB,Jake,Browning,Jake Browning,CAR,53,826,0,31,0,0,252,0,True,75,9,117,1,0,0,1,5,34,28,1,0,0,14,8,0,4,4,1,20,1,Jake,Browning,368.0,366.0,8.0,32.0,20.0,Signed,Normal,66.0,0.0,0.0,CAR,tier_6,210.31746031746033,1766.6666666666667,0.25,3.968253968253968,0.0,,
4300,QB,Jared,Goff,Jared Goff,DET,170,4918,0,78,0,0,1171,0,True,429,41,596,8,0,0,3,5,35,49,3,0,0,17,27,0,16,16,5,18,0,Jared,Goff,1024.0,1022.0,12.0,33.0,18.0,Signed,Star,80.0,0.0,0.0,DET,tier_3,145.1750640478224,1243.9024390243903,0.0,0.0,0.0,,
4302,WR,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,SEA,0,0,0,0,1391,63,781,448,True,0,0,0,0,91,0,0,5,0,0,0,0,0,0,0,10,14,14,0,27,0,Jaxon,Smith-Njigba,2624.0,2622.0,5.0,26.0,27.0,Signed,Superstar,91.0,0.0,0.0,SEA,tier_1,1781.0499359795135,2201.142857142857,0.7142857142857143,12.804097311139564,0.3436477055154098,SEA,7.0
4330,WR,Michael,Wilson,Michael Wilson,CLE,0,0,2,0,985,44,964,368,True,0,0,0,0,87,0,0,5,0,0,1,0,0,0,0,8,16,16,0,4,0,Michael,Wilson,3096.0,3094.0,5.0,28.0,4.0,Signed,Normal,79.0,0.0,0.0,CLE,tier_4,1021.7842323651452,1630.3448275862067,0.5,8.298755186721992,0.2283263792304126,CLE,6.0
4335,TE,Luke,Hasz,Luke Hasz,CAR,0,0,2,0,247,21,862,113,True,0,0,0,0,28,0,0,5,0,0,2,0,0,0,0,2,16,10,0,20,0,Luke,Hasz,1925.0,1923.0,2.0,24.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,286.5429234338747,1270.2857142857142,0.125,2.320185614849188,0.07035032754201083,CAR,-3.0
4364,HB,Jalen,Buckley,Jalen Buckley,BAL,481,0,4,133,197,21,388,178,True,0,102,0,0,26,0,5,5,39,0,7,0,0,0,0,2,14,11,1,24,3,Jalen,Buckley,968.0,966.0,1.0,24.0,24.0,Signed,Normal,78.0,0.0,0.0,BAL,tier_4,1747.4226804123712,1348.9687499999998,0.35714285714285715,12.886597938144329,0.053874816258161554,BAL,3.0
4365,QB,Tyler,Shough,Tyler Shough,DEN,0,0,0,0,0,0,1,0,True,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,Tyler,Shough,3412.0,3410.0,4.0,27.0,3.0,Signed,Normal,59.0,0.0,0.0,DEN,tier_6,0.0,,0.0,0.0,0.0,,
4367,WR,Dakorien,Moore,Dakorien Moore,LV,5,0,0,0,730,52,937,261,True,0,1,0,0,56,0,0,5,5,0,0,0,0,0,0,5,16,16,0,22,0,Dakorien,Moore,753.0,751.0,0.0,21.0,22.0,Signed,Normal,82.0,0.0,0.0,LV,tier_3,784.4183564567769,1870.5263157894735,0.3125,5.3361792956243335,0.1905507700339337,LV,-2.0
4370,WR,Jaylen,Waddle,Jaylen Waddle,NYG,0,0,0,0,1098,51,984,339,True,0,1,0,0,76,0,0,5,0,0,1,0,0,0,0,9,16,16,0,15,0,Jaylen,Waddle,2918.0,2916.0,7.0,29.0,15.0,Signed,Superstar,84.0,0.0,0.0,NYG,tier_3,1115.8536585365855,2053.402597402597,0.5625,9.146341463414634,0.22747047855811062,NYG,5.0
4378,QB,Cam,Ward,Cam Ward,HOU,0,3,0,0,0,0,36,0,True,1,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,0,31,0,Cam,Ward,3216.0,3214.0,4.0,26.0,31.0,Signed,Normal,62.0,0.0,0.0,HOU,tier_6,0.0,,0.0,0.0,0.0,,
4379,HB,Taylor,Tatum,Taylor Tatum,KC,1197,0,7,517,506,58,603,354,True,0,234,0,0,48,0,13,5,63,0,23,0,0,0,0,2,16,16,0,8,13,Taylor,Tatum,2494.0,2492.0,1.0,22.0,8.0,Signed,XFactor,88.0,0.0,0.0,KC,tier_2,2824.212271973466,1531.7872340425533,0.9375,24.875621890547265,0.11317378662491613,KC,8.0
4381,TE,Gabe,Burkle,Gabe Burkle,DET,3,0,0,0,195,18,627,128,True,0,2,0,0,22,0,0,5,3,0,0,0,0,0,0,1,15,3,0,18,0,Gabe,Burkle,2886.0,2884.0,1.0,24.0,18.0,Signed,Normal,66.0,0.0,0.0,DET,tier_6,315.7894736842105,1207.4999999999998,0.06666666666666667,1.594896331738437,0.0422936152907686,DET,-1.0
4395,WR,Jeremiah,Smith,Jeremiah Smith,NYJ,4,0,0,0,1186,43,821,466,True,0,2,0,0,92,0,0,5,4,0,0,0,0,0,0,4,14,14,0,17,0,Jeremiah,Smith,416.0,414.0,1.0,22.0,17.0,Signed,Star,82.0,0.0,0.0,NYJ,tier_3,1449.4518879415348,1829.6170212765956,0.2857142857142857,4.872107186358099,0.29685251235842564,NYJ,5.0
