Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1822,LOLB,Abdul,Carter,Abdul Carter,CHI,True,0,0,972,0,38,68,89,0,2,41,0,0,0,0,0,5,0,0,4,0,4,0,16,16,,,,,,,,,Abdul,Carter,518.0,516.0,0.0,21.0,0.0,Signed,Star,76.0,0.0,0.0,CHI,tier_4,11.31687242798354,13.168724279835393,0.0,13.37448559670782,130.65843621399176,5.1440329218107,4.218106995884774,2.25,CHI,7
1823,DT,Jonathan,Allen,Jonathan Allen,CHI,True,30,0,753,2,23,29,44,1,2,0,0,1,0,0,0,0,0,0,13,3,6,0,16,16,,,,,,,,,Jonathan,Allen,50.0,48.0,8.0,30.0,0.0,Signed,Star,81.0,0.0,0.0,CHI,tier_3,31.208499335989377,34.79415670650731,7.968127490039841,25.232403718459494,88.97742363877822,0.0,0.0,0.0,CHI,2
1824,RE,James,Houston IV,James Houston IV,CHI,True,41,0,731,2,20,25,31,1,2,1,0,0,0,0,0,0,0,0,9,2,3,1,16,14,,,,,,,,,James,Houston IV,1308.0,1306.0,3.0,26.0,0.0,Signed,Star,73.0,0.0,0.0,CHI,tier_5,19.493844049247606,21.340629274965803,6.839945280437757,16.415868673050614,69.76744186046511,0.0,0.13679890560875513,0.0625,CHI,2
1825,ROLB,David,Reese,David Reese,CHI,True,0,0,321,0,2,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,,,,,,,,,David,Reese,3642.0,3640.0,1.0,24.0,0.0,Signed,Normal,66.0,0.0,0.0,CHI,tier_6,0.0,0.0,0.0,0.0,21.806853582554517,0.0,0.3115264797507788,0.07142857142857142,CHI,-8
1827,RE,Bralen,Trice,Bralen Trice,CHI,True,0,0,403,0,14,12,15,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,14,2,,,,,,,,,Bralen,Trice,3228.0,3226.0,1.0,24.0,0.0,Signed,Normal,70.0,0.0,0.0,CHI,tier_5,20.471464019851116,23.821339950372213,0.0,14.88833746898263,71.96029776674938,0.0,0.0,0.0,CHI,-3
1828,RE,Laiatu,Latu,Laiatu Latu,CHI,True,16,0,569,2,18,25,31,1,2,0,0,0,0,0,0,0,0,0,7,2,6,0,13,13,,,,,,,,,Laiatu,Latu,3200.0,3198.0,1.0,23.0,0.0,Signed,Star,78.0,0.0,0.0,CHI,tier_4,30.755711775043938,35.50087873462215,7.0298769771529,22.847100175746927,86.11599297012303,0.0,0.0,0.0,CHI,4
1830,FS,C.J.,Gardner-Johnson,C.J. Gardner-Johnson,CHI,True,12,0,1092,1,36,26,43,0,2,20,0,0,0,0,0,9,0,0,0,1,0,0,16,16,,,,,,,,,C.J.,Gardner-Johnson,974.0,972.0,6.0,27.0,0.0,Signed,Star,80.0,0.0,0.0,CHI,tier_3,0.0,0.0,1.8315018315018314,8.241758241758243,72.34432234432235,8.241758241758243,1.8315018315018317,0.6875,CHI,0
1831,CB,Terell,Smith,Terell Smith,CHI,True,0,0,542,0,10,15,20,0,2,12,0,0,0,0,0,6,0,0,0,0,0,0,16,1,,,,,,,,,Terell,Smith,2612.0,2610.0,2.0,26.0,0.0,Signed,Normal,70.0,0.0,0.0,CHI,tier_5,0.0,0.0,0.0,11.07011070110701,55.35055350553505,11.07011070110701,2.214022140221402,0.375,CHI,-1
1832,CB,Tyrique,Stevenson,Tyrique Stevenson,CHI,True,0,16,1044,0,26,35,51,0,2,40,8,0,2,0,0,7,0,0,1,0,0,0,16,14,,,,,,,,,Tyrique,Stevenson,2673.0,2671.0,2.0,25.0,0.0,Signed,Normal,74.0,0.0,0.0,CHI,tier_5,0.9578544061302682,0.9578544061302682,1.9157088122605364,7.662835249042145,73.75478927203065,6.704980842911878,3.8314176245210727,2.0625,CHI,-3
1833,MLB,Noah,Sewell,Noah Sewell,CHI,True,0,0,406,0,6,9,15,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,16,6,,,,,,,,,Noah,Sewell,2512.0,2510.0,2.0,23.0,0.0,Signed,Normal,62.0,0.0,0.0,CHI,tier_6,0.0,0.0,0.0,2.4630541871921183,51.724137931034484,2.4630541871921183,0.49261083743842365,0.0625,CHI,-3
1834,DT,Zacch,Pickens,Zacch Pickens,CHI,True,0,0,307,0,9,8,12,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,16,1,,,,,,,,,Zacch,Pickens,2236.0,2234.0,2.0,25.0,0.0,Signed,Normal,68.0,0.0,0.0,CHI,tier_6,18.729641693811075,20.195439739413683,0.0,16.286644951140065,68.40390879478828,0.0,0.0,0.0,CHI,-3
1835,CB,Terrion,Arnold,Terrion Arnold,IND,True,37,19,888,1,20,40,60,0,2,29,11,0,2,0,0,12,0,9,1,1,0,0,16,0,,,,,,,,,Terrion,Arnold,574.0,572.0,0.0,22.0,9.0,Signed,Normal,71.0,0.0,0.0,IND,tier_5,1.1261261261261262,1.1261261261261262,4.504504504504505,14.63963963963964,90.09009009009009,13.513513513513514,3.2657657657657655,1.0625,IND,5
1836,MLB,Shaq,Thompson,Shaq Thompson,IND,True,0,0,352,0,2,6,7,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,,,,,,,,,Shaq,Thompson,2800.0,2798.0,10.0,31.0,9.0,Signed,Normal,69.0,0.0,0.0,IND,tier_6,0.0,0.0,0.0,0.0,25.56818181818182,0.0,0.0,0.0,IND,-7
1837,DT,Kenny,Clark,Kenny Clark,IND,True,14,0,700,1,20,32,40,1,2,0,0,1,0,0,0,0,0,9,13,1,4,0,14,14,,,,,,,,,Kenny,Clark,513.0,511.0,9.0,29.0,9.0,Signed,Star,82.0,0.0,0.0,IND,tier_3,28.57142857142857,31.142857142857142,4.285714285714286,24.285714285714285,85.71428571428571,0.0,0.0,0.0,IND,0
1838,CB,JC,Jackson,JC Jackson,IND,True,0,10,495,0,10,7,11,0,2,8,10,0,1,0,0,2,0,9,0,0,0,0,16,3,,,,,,,,,JC,Jackson,1401.0,1399.0,7.0,29.0,9.0,Signed,Star,74.0,0.0,0.0,IND,tier_5,0.0,0.0,2.0202020202020203,4.040404040404041,42.42424242424243,4.040404040404041,1.6161616161616161,0.375,IND,-1
1839,DT,Chauncey,Golston,Chauncey Golston,IND,True,19,0,494,1,10,23,29,1,2,0,0,0,0,0,0,0,1,9,10,1,2,0,16,0,,,,,,,,,Chauncey,Golston,1028.0,1026.0,4.0,27.0,9.0,Signed,Normal,70.0,0.0,0.0,IND,tier_5,27.327935222672068,29.1497975708502,6.0728744939271255,24.291497975708502,78.94736842105263,0.0,0.0,0.0,IND,4
1840,ROLB,Devin,Bush,Devin Bush,IND,True,0,0,528,0,11,19,34,1,2,16,0,0,0,0,0,4,0,9,1,0,1,0,16,16,,,,,,,,,Devin,Bush,400.0,398.0,6.0,27.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,5.208333333333333,6.0606060606060606,0.0,11.363636363636363,85.22727272727272,7.575757575757576,3.0303030303030303,0.75,IND,1
1841,MLB,Bobby,Okereke,Bobby Okereke,IND,True,0,21,1190,0,54,79,106,0,2,60,11,0,3,0,0,7,0,9,0,0,1,0,16,16,,,,,,,,,Bobby,Okereke,2114.0,2112.0,6.0,29.0,9.0,Signed,XFactor,84.0,0.0,0.0,IND,tier_3,1.4705882352941175,1.8487394957983196,2.521008403361345,6.722689075630252,134.45378151260505,5.88235294117647,5.042016806722689,3.3125,IND,2
1843,DT,Maason,Smith,Maason Smith,IND,True,31,0,629,2,22,28,32,0,2,0,0,0,0,0,0,1,0,9,12,2,6,0,13,2,,,,,,,,,Maason,Smith,3217.0,3215.0,1.0,22.0,9.0,Signed,Normal,74.0,0.0,0.0,IND,tier_5,35.77106518282989,40.06359300476948,6.359300476947536,30.206677265500797,85.85055643879173,1.589825119236884,0.0,-0.07692307692307693,IND,8
1844,CB,Jeff,Okudah,Jeff Okudah,IND,True,0,38,1117,0,17,29,41,0,2,32,18,0,4,0,0,15,0,9,0,0,0,0,16,13,,,,,,,,,Jeff,Okudah,2119.0,2117.0,5.0,26.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,0.0,0.0,3.5810205908683974,13.42882721575649,51.924798567591765,13.42882721575649,2.864816472694718,1.0625,IND,2
1846,RE,Mohamed,Kamara,Mohamed Kamara,IND,True,52,0,567,2,10,15,26,1,2,0,0,0,0,0,0,0,0,9,9,2,2,0,16,6,,,,,,,,,Mohamed,Kamara,3315.0,3313.0,1.0,25.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,22.045855379188712,23.6331569664903,7.054673721340388,19.400352733686066,63.49206349206349,0.0,0.0,0.0,IND,2
1847,LOLB,Drue,Tranquill,Drue Tranquill,IND,True,8,0,1169,1,43,66,87,1,2,36,0,0,0,0,0,5,0,9,2,1,2,0,15,15,,,,,,,,,Drue,Tranquill,2840.0,2838.0,6.0,30.0,9.0,Signed,Normal,74.0,0.0,0.0,IND,tier_5,4.704875962360992,5.474764756201882,1.7108639863130881,7.698887938408896,111.20615911035073,4.277159965782721,3.0795551753635584,2.066666666666667,IND,3
1848,RE,Titus,Leo,Titus Leo,IND,True,0,0,413,0,5,8,12,0,2,0,0,0,0,0,0,0,0,9,3,0,1,0,16,0,,,,,,,,,Titus,Leo,1709.0,1707.0,2.0,26.0,9.0,Signed,Normal,66.0,0.0,0.0,IND,tier_6,11.501210653753027,12.590799031476998,0.0,9.685230024213075,41.16222760290557,0.0,0.0,0.0,IND,-3
1849,SS,Daniel,Scott,Daniel Scott,IND,True,0,0,610,0,11,20,34,0,2,24,0,0,0,0,0,4,0,9,0,0,0,0,16,4,,,,,,,,,Daniel,Scott,2496.0,2494.0,2.0,26.0,9.0,Signed,Normal,73.0,0.0,0.0,IND,tier_5,0.0,0.0,0.0,6.557377049180328,73.77049180327869,6.557377049180328,3.934426229508197,1.25,IND,-3
1850,CB,Julius,Brents,Julius Brents,IND,True,0,2,1070,0,21,42,58,0,2,53,2,0,1,0,0,16,0,9,0,0,0,0,16,16,,,,,,,,,Julius,Brents,306.0,304.0,2.0,25.0,9.0,Signed,Star,81.0,0.0,0.0,IND,tier_3,0.0,0.0,0.9345794392523364,14.953271028037383,73.83177570093457,14.953271028037383,4.953271028037383,2.3125,IND,-5
1852,SS,Nick,Cross,Nick Cross,IND,True,0,3,921,0,36,30,39,1,2,20,3,0,1,0,0,14,0,9,1,0,0,0,12,12,,,,,,,,,Nick,Cross,609.0,607.0,3.0,23.0,9.0,Signed,Normal,75.0,0.0,0.0,IND,tier_4,1.0857763300760044,1.0857763300760044,1.0857763300760044,16.286644951140065,81.43322475570032,15.20086862106406,2.1715526601520088,0.5,IND,5
1853,LE,Kwity,Paye,Kwity Paye,IND,True,0,0,780,0,15,31,43,1,2,0,0,0,0,0,0,0,0,9,14,0,3,0,16,16,,,,,,,,,Kwity,Paye,2194.0,2192.0,4.0,26.0,9.0,Signed,Star,82.0,0.0,0.0,IND,tier_3,24.67948717948718,26.410256410256412,0.0,21.794871794871792,74.35897435897436,0.0,0.0,0.0,IND,-6
1854,LE,Dayo,Odeyingbo,Dayo Odeyingbo,IND,True,21,0,436,1,15,20,19,1,2,0,0,0,0,0,0,0,0,9,5,1,3,0,10,10,,,,,,,,,Dayo,Odeyingbo,2095.0,2093.0,4.0,25.0,9.0,Signed,Normal,82.0,0.0,0.0,IND,tier_3,23.509174311926607,26.60550458715597,4.587155963302752,18.34862385321101,77.9816513761468,0.0,0.0,0.0,IND,-1
1855,RE,Samson,Ebukam,Samson Ebukam,IND,True,0,0,517,0,13,12,15,0,2,0,0,0,0,0,0,0,0,9,4,0,1,0,11,0,,,,,,,,,Samson,Ebukam,777.0,775.0,8.0,30.0,9.0,Signed,Normal,72.0,0.0,0.0,IND,tier_5,11.121856866537717,11.992263056092844,0.0,9.671179883945841,54.158607350096716,0.0,0.0,0.0,IND,-5
1856,LOLB,Mack,Wilson Sr,Mack Wilson Sr,HOU,True,0,18,385,0,5,6,8,0,2,0,18,0,1,0,0,0,0,31,0,0,0,0,16,3,,,,,,,,,Mack,Wilson Sr,3086.0,3084.0,6.0,27.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,0.0,0.0,2.5974025974025974,0.0,33.76623376623376,0.0,0.0,0.0,HOU,-6
1857,SS,Derwin,James Jr,Derwin James Jr,HOU,True,0,30,1167,0,27,46,64,0,2,30,20,0,2,0,0,19,0,31,2,0,1,0,14,14,,,,,,,,,Derwin,James Jr,1421.0,1419.0,7.0,29.0,31.0,Signed,Superstar,82.0,0.0,0.0,HOU,tier_3,3.2133676092544987,3.5989717223650386,1.7137960582690661,18.851756640959728,77.9777206512425,16.281062553556126,2.570694087403599,0.7857142857142857,HOU,2
1858,CB,Corey,Coley Jr.,Corey Coley Jr.,HOU,True,0,14,320,0,6,6,7,0,2,4,14,0,1,0,0,1,0,31,0,0,0,0,16,0,,,,,,,,,Corey,Coley Jr.,1148.0,1146.0,0.0,23.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,0.0,0.0,3.125,3.125,40.625,3.125,1.25,0.1875,HOU,-1
1859,LE,Cameron,Thomas,Cameron Thomas,ARI,True,24,0,538,1,16,16,17,0,2,0,0,0,0,0,0,0,0,6,5,1,6,0,16,2,,,,,,,,,Cameron,Thomas,2771.0,2769.0,3.0,25.0,6.0,Signed,Normal,70.0,0.0,0.0,ARI,tier_5,28.810408921933085,33.82899628252788,3.717472118959108,20.44609665427509,61.33828996282528,0.0,0.0,0.0,ARI,2
1861,FS,Tre'von,Moehrig,Tre'von Moehrig,LV,True,0,11,883,0,27,24,34,0,2,21,11,0,1,0,0,8,0,22,0,0,0,0,12,12,,,,,,,,,Tre'von,Moehrig,1959.0,1957.0,4.0,26.0,22.0,Signed,Star,84.0,0.0,0.0,LV,tier_3,0.0,0.0,1.1325028312570782,9.060022650056625,69.08267270668176,9.060022650056625,2.378255945639864,1.0833333333333333,LV,-1
1863,LOLB,Tyreke,Smith,Tyreke Smith,LV,True,0,0,625,0,12,16,19,1,2,3,0,0,0,0,0,0,0,22,4,0,0,0,16,0,,,,,,,,,Tyreke,Smith,2618.0,2616.0,3.0,25.0,22.0,Signed,Normal,62.0,0.0,0.0,LV,tier_6,6.4,6.4,0.0,6.4,49.6,0.0,0.48,0.1875,LV,-2
1865,SS,Andrew,Mukuba,Andrew Mukuba,LV,True,0,11,1092,0,27,40,49,0,2,29,11,0,1,0,0,10,0,22,2,0,1,0,14,14,,,,,,,,,Andrew,Mukuba,3280.0,3278.0,1.0,22.0,22.0,Signed,Normal,75.0,0.0,0.0,LV,tier_4,3.434065934065934,3.8461538461538463,0.9157509157509157,11.904761904761903,69.5970695970696,9.157509157509159,2.6556776556776556,1.3571428571428572,LV,-4
1866,LOLB,Frankie,Luvu,Frankie Luvu,LV,True,22,0,977,2,33,40,57,0,2,20,0,0,0,0,0,5,0,22,5,3,3,1,16,16,,,,,,,,,Frankie,Luvu,1771.0,1769.0,7.0,28.0,22.0,Signed,Normal,75.0,0.0,0.0,LV,tier_4,10.491299897645854,11.873080859774822,6.1412487205731825,13.30603889457523,92.11873080859776,5.117707267144319,2.047082906857728,0.9375,LV,10
1869,ROLB,Buddy,Johnson,Buddy Johnson,LV,True,0,0,591,0,2,12,25,0,2,18,0,0,0,0,0,1,0,22,0,0,0,0,16,6,,,,,,,,,Buddy,Johnson,1463.0,1461.0,4.0,26.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,1.6920473773265652,45.68527918781726,1.6920473773265652,3.0456852791878175,1.0625,LV,-5
1870,DT,Fletcher,Cox,Fletcher Cox,LV,True,0,0,551,0,14,14,19,1,2,0,0,0,0,0,0,1,0,22,6,0,4,0,12,4,,,,,,,,,Fletcher,Cox,597.0,595.0,13.0,34.0,22.0,Signed,Normal,74.0,0.0,0.0,LV,tier_5,23.593466424682397,26.860254083484573,0.0,19.96370235934664,59.89110707803993,1.8148820326678765,0.0,-0.08333333333333333,LV,-3
1871,DT,Nesta Jade,Silvera,Nesta Jade Silvera,LV,True,0,0,343,0,4,7,12,0,2,0,0,0,0,0,0,0,0,22,6,0,0,0,16,0,,,,,,,,,Nesta Jade,Silvera,2543.0,2541.0,2.0,25.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,17.49271137026239,17.49271137026239,0.0,17.49271137026239,46.647230320699705,0.0,0.0,0.0,LV,-3
1872,CB,Jakorian,Bennett,Jakorian Bennett,LV,True,0,0,596,0,8,11,24,0,2,13,0,0,0,0,0,13,0,22,0,0,0,0,16,6,,,,,,,,,Jakorian,Bennett,205.0,203.0,2.0,25.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,21.812080536912752,53.691275167785236,21.812080536912752,2.1812080536912752,0.0,LV,5
1873,MLB,Amari,Burney,Amari Burney,LV,True,0,1,617,0,13,20,29,0,2,15,1,0,1,0,0,2,0,22,1,0,1,0,16,4,,,,,,,,,Amari,Burney,390.0,388.0,2.0,25.0,22.0,Signed,Normal,65.0,0.0,0.0,LV,tier_6,4.457050243111832,5.186385737439222,1.6207455429497568,6.482982171799027,68.07131280388978,3.2414910858995136,2.4311183144246353,0.8125,LV,1
1874,RE,Tyree,Wilson,Tyree Wilson,LV,True,0,0,749,0,20,24,34,1,2,0,0,0,0,0,0,1,0,22,13,0,4,0,16,0,,,,,,,,,Tyree,Wilson,3100.0,3098.0,2.0,25.0,22.0,Signed,Normal,71.0,0.0,0.0,LV,tier_5,26.7022696929239,29.10547396528705,0.0,24.03204272363151,72.09612817089453,1.335113484646195,0.0,-0.0625,LV,-1
1875,DT,Byron,Young,Byron Young,LV,True,0,0,627,0,21,18,24,1,2,0,0,0,0,0,0,0,0,22,6,0,5,0,16,12,,,,,,,,,Byron,Young,3174.0,3172.0,2.0,24.0,22.0,Signed,Normal,73.0,0.0,0.0,LV,tier_5,23.524720893141946,27.11323763955343,0.0,17.543859649122805,71.77033492822966,0.0,0.0,0.0,LV,-3
1876,MLB,Divine,Deablo,Divine Deablo,LV,True,0,0,818,0,35,55,67,1,2,41,0,0,0,0,0,9,0,22,1,0,0,0,12,12,,,,,,,,,Divine,Deablo,682.0,680.0,4.0,27.0,22.0,Signed,Star,87.0,0.0,0.0,LV,tier_2,1.2224938875305624,1.2224938875305624,0.0,12.224938875305625,124.69437652811736,11.002444987775062,5.012224938875306,2.6666666666666665,LV,1
1878,LE,Maxx,Crosby,Maxx Crosby,LV,True,60,0,851,3,26,53,52,0,2,1,0,0,0,0,0,0,0,22,24,3,14,1,16,16,,,,,,,,,Maxx,Crosby,606.0,604.0,6.0,28.0,22.0,Signed,XFactor,96.0,0.0,0.0,LV,tier_0,56.99177438307873,64.39482961222093,8.225616921269095,44.65334900117509,91.65687426556991,0.0,0.11750881316098707,0.0625,LV,4
1879,RE,Jonathan,Greenard,Jonathan Greenard,LV,True,29,0,769,2,13,34,36,1,2,0,0,0,0,0,0,0,0,22,8,2,5,1,16,16,,,,,,,,,Jonathan,Greenard,1070.0,1068.0,5.0,28.0,22.0,Signed,Normal,81.0,0.0,0.0,LV,tier_3,21.781534460338104,24.7074122236671,6.501950585175552,16.90507152145644,63.71911573472042,0.0,0.0,0.0,LV,0
1880,CB,Decorian,Patterson,Decorian Patterson,LV,True,0,0,317,0,4,3,8,0,2,3,0,0,0,0,0,2,0,22,0,0,0,0,15,0,,,,,,,,,Decorian,Patterson,3418.0,3416.0,1.0,25.0,22.0,Signed,Normal,64.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,6.309148264984227,37.85488958990536,6.309148264984227,0.9463722397476341,0.06666666666666667,LV,0
1881,FS,Akeem,Dent,Akeem Dent,LV,True,0,6,512,0,10,11,18,0,2,5,6,0,1,0,0,3,0,22,0,0,0,0,15,1,,,,,,,,,Akeem,Dent,3559.0,3557.0,1.0,24.0,22.0,Signed,Normal,66.0,0.0,0.0,LV,tier_6,0.0,0.0,1.953125,5.859375,54.6875,5.859375,0.9765625,0.13333333333333333,LV,-1
1882,ROLB,Robert,Spillane,Robert Spillane,LV,True,0,0,701,0,21,53,67,0,2,34,0,0,0,0,0,2,0,22,1,0,2,0,10,10,,,,,,,,,Robert,Spillane,2646.0,2644.0,7.0,29.0,22.0,Signed,Star,80.0,0.0,0.0,LV,tier_3,6.419400855920114,7.703281027104138,0.0,7.132667617689016,125.53495007132668,2.8530670470756063,4.850213980028531,3.2,LV,1
1883,ROLB,Hamsah,Nasirildeen,Hamsah Nasirildeen,WAS,True,0,0,623,0,18,30,39,0,2,20,0,0,0,0,0,3,0,25,0,0,1,0,16,16,,,,,,,,,Hamsah,Nasirildeen,2049.0,2047.0,4.0,26.0,25.0,Signed,Normal,73.0,0.0,0.0,WAS,tier_5,2.8089887640449436,3.531300160513644,0.0,6.420545746388443,91.49277688603532,4.815409309791332,3.210272873194221,1.0625,WAS,-2
1885,DT,Mazi,Smith,Mazi Smith,DAL,True,14,0,677,1,18,28,39,0,2,0,0,0,0,0,0,0,0,10,12,1,5,0,16,0,,,,,,,,,Mazi,Smith,2605.0,2603.0,2.0,24.0,10.0,Signed,Normal,72.0,0.0,0.0,DAL,tier_5,30.64992614475628,33.97341211225997,2.9542097488921715,25.110782865583456,84.19497784342688,0.0,0.0,0.0,DAL,2
1886,CB,DaRon,Bland,DaRon Bland,DAL,True,0,11,1032,0,20,29,41,0,2,29,9,0,2,0,0,7,0,10,0,0,0,0,16,16,,,,,,,,,DaRon,Bland,232.0,230.0,3.0,26.0,10.0,Signed,Superstar,85.0,0.0,0.0,DAL,tier_2,0.0,0.0,1.937984496124031,6.782945736434108,59.10852713178295,6.782945736434108,2.810077519379845,1.375,DAL,-4
1887,RE,Sam,Williams,Sam Williams,DAL,True,0,0,677,0,23,26,34,1,2,0,0,0,0,0,0,0,0,10,8,0,4,0,16,16,,,,,,,,,Sam,Williams,3071.0,3069.0,3.0,26.0,10.0,Signed,Star,74.0,0.0,0.0,DAL,tier_5,22.156573116691284,24.81536189069424,0.0,17.725258493353028,84.19497784342688,0.0,0.0,0.0,DAL,-3
1888,DT,Osa,Odighizuwa,Osa Odighizuwa,DAL,True,0,0,732,0,21,35,38,0,2,0,0,0,0,0,0,0,0,10,20,0,6,0,16,16,,,,,,,,,Osa,Odighizuwa,2096.0,2094.0,4.0,27.0,10.0,Signed,Superstar,83.0,0.0,0.0,DAL,tier_3,41.666666666666664,45.35519125683061,0.0,35.51912568306011,80.60109289617488,0.0,0.0,0.0,DAL,-1
1889,RE,Micah,Parsons,Micah Parsons,DAL,True,113,0,768,5,17,63,63,1,2,2,0,1,0,0,0,0,0,10,14,6,16,4,16,16,,,,,,,,,Micah,Parsons,2179.0,2177.0,4.0,26.0,10.0,Signed,XFactor,99.0,0.0,0.0,DAL,tier_0,54.6875,64.06250000000001,20.833333333333332,39.0625,104.16666666666667,0.0,0.26041666666666663,0.125,DAL,4
1890,FS,Daxton,Hill,Daxton Hill,CIN,True,0,78,893,0,22,25,38,0,2,16,38,0,4,1,0,6,0,1,0,0,0,0,14,14,,,,,,,,,Daxton,Hill,1249.0,1247.0,3.0,24.0,1.0,Signed,Superstar,86.0,0.0,0.0,CIN,tier_2,0.0,0.0,5.599104143337066,6.718924972004479,67.1892497200448,6.718924972004479,1.7917133258678613,0.7142857142857143,CIN,2
1891,CB,Trevon,Diggs,Trevon Diggs,DAL,True,0,101,961,0,25,38,49,1,2,26,24,0,7,0,0,5,0,10,0,0,0,0,16,16,,,,,,,,,Trevon,Diggs,709.0,707.0,5.0,27.0,10.0,Signed,Superstar,91.0,0.0,0.0,DAL,tier_1,0.0,0.0,7.284079084287201,5.202913631633715,77.00312174817898,5.202913631633715,2.705515088449532,1.3125,DAL,0
1892,LE,Akheem,Mesidor,Akheem Mesidor,DAL,True,31,0,541,2,11,7,17,0,2,0,0,0,0,0,0,0,0,10,3,3,2,0,16,0,,,,,,,,,Akheem,Mesidor,1328.0,1326.0,0.0,24.0,10.0,Signed,Normal,67.0,0.0,0.0,DAL,tier_6,12.014787430683919,13.67837338262477,9.24214417744917,9.24214417744917,51.75600739371534,0.0,0.0,0.0,DAL,7
1895,LOLB,Easton,Mascarenas-Arnold,Easton Mascarenas-Arnold,DEN,True,0,0,417,0,15,13,28,1,2,24,0,0,0,0,0,0,0,3,2,0,0,0,16,16,,,,,,,,,Easton,Mascarenas-Arnold,768.0,766.0,0.0,23.0,3.0,Signed,Normal,71.0,0.0,0.0,DEN,tier_5,4.796163069544364,4.796163069544364,0.0,4.796163069544364,103.11750599520383,0.0,5.755395683453238,1.5,DEN,-3
1896,RE,Nic,Scourton,Nic Scourton,DEN,True,5,0,508,1,9,11,19,0,2,0,0,0,0,0,0,2,0,3,9,1,4,1,12,6,,,,,,,,,Nic,Scourton,351.0,349.0,0.0,22.0,3.0,Signed,Normal,72.0,0.0,0.0,DEN,tier_5,31.496062992125985,35.03937007874016,5.905511811023622,29.52755905511811,55.118110236220474,3.937007874015748,0.0,-0.16666666666666666,DEN,3
1897,FS,Devin,Lemear,Devin Lemear,DEN,True,0,0,1159,0,37,30,50,0,2,19,0,0,0,0,0,9,0,3,0,0,0,0,16,16,,,,,,,,,Devin,Lemear,2777.0,2775.0,0.0,22.0,3.0,Signed,Normal,73.0,0.0,0.0,DEN,tier_5,0.0,0.0,0.0,7.765314926660914,75.06471095772217,7.765314926660914,1.639344262295082,0.625,DEN,1
1899,CB,Cam,Taylor-Britt,Cam Taylor-Britt,CIN,True,0,58,937,0,27,22,32,0,2,24,23,0,5,0,0,19,0,1,1,0,0,0,16,16,,,,,,,,,Cam,Taylor-Britt,2751.0,2749.0,3.0,25.0,1.0,Signed,Star,85.0,0.0,0.0,CIN,tier_2,1.0672358591248667,1.0672358591248667,5.3361792956243335,21.344717182497334,62.96691568836712,20.277481323372463,2.5613660618996796,0.3125,CIN,6
1900,MLB,Andre,White,Andre White,DEN,True,0,0,486,0,8,13,19,0,2,8,0,0,0,0,0,1,0,3,0,0,0,0,16,1,,,,,,,,,Andre,White,3645.0,3643.0,1.0,24.0,3.0,Signed,Normal,65.0,0.0,0.0,DEN,tier_6,0.0,0.0,0.0,2.05761316872428,55.55555555555555,2.05761316872428,1.646090534979424,0.4375,DEN,-3
